#  E (eV)   dos(E)     Int dos(E) EFermi =    2.921 eV
  -4.920 -0.5062E-81  0.2110E-80
  -4.910 -0.5112E-81  0.2105E-80
  -4.900 -0.5162E-81  0.2100E-80
  -4.890 -0.5212E-81  0.2095E-80
  -4.880 -0.5262E-81  0.2090E-80
  -4.870 -0.5312E-81  0.2084E-80
  -4.860 -0.5362E-81  0.2079E-80
  -4.850 -0.5412E-81  0.2074E-80
  -4.840 -0.5462E-81  0.2068E-80
  -4.830 -0.5513E-81  0.2063E-80
  -4.820 -0.5563E-81  0.2057E-80
  -4.810 -0.5613E-81  0.2051E-80
  -4.800 -0.5663E-81  0.2046E-80
  -4.790 -0.5713E-81  0.2040E-80
  -4.780 -0.5763E-81  0.2034E-80
  -4.770 -0.5813E-81  0.2028E-80
  -4.760 -0.5863E-81  0.2023E-80
  -4.750 -0.5913E-81  0.2017E-80
  -4.740 -0.5964E-81  0.2011E-80
  -4.730 -0.6014E-81  0.2005E-80
  -4.720 -0.6064E-81  0.1999E-80
  -4.710 -0.6114E-81  0.1992E-80
  -4.700 -0.6164E-81  0.1986E-80
  -4.690 -0.6214E-81  0.1980E-80
  -4.680 -0.6264E-81  0.1974E-80
  -4.670 -0.6314E-81  0.1968E-80
  -4.660 -0.6364E-81  0.1961E-80
  -4.650 -0.6414E-81  0.1955E-80
  -4.640 -0.6465E-81  0.1948E-80
  -4.630 -0.6515E-81  0.1942E-80
  -4.620 -0.6565E-81  0.1935E-80
  -4.610 -0.6615E-81  0.1929E-80
  -4.600 -0.6665E-81  0.1922E-80
  -4.590 -0.6715E-81  0.1915E-80
  -4.580 -0.6765E-81  0.1908E-80
  -4.570 -0.6815E-81  0.1902E-80
  -4.560 -0.6865E-81  0.1895E-80
  -4.550 -0.6916E-81  0.1888E-80
  -4.540 -0.6966E-81  0.1881E-80
  -4.530 -0.7016E-81  0.1874E-80
  -4.520 -0.7066E-81  0.1867E-80
  -4.510 -0.7116E-81  0.1860E-80
  -4.500 -0.7166E-81  0.1853E-80
  -4.490 -0.7216E-81  0.1845E-80
  -4.480 -0.7266E-81  0.1838E-80
  -4.470 -0.7316E-81  0.1831E-80
  -4.460 -0.7366E-81  0.1823E-80
  -4.450 -0.7417E-81  0.1816E-80
  -4.440 -0.7467E-81  0.1808E-80
  -4.430 -0.7517E-81  0.1801E-80
  -4.420 -0.7567E-81  0.1793E-80
  -4.410 -0.7617E-81  0.1786E-80
  -4.400 -0.7667E-81  0.1778E-80
  -4.390 -0.7717E-81  0.1770E-80
  -4.380 -0.7767E-81  0.1763E-80
  -4.370 -0.7817E-81  0.1755E-80
  -4.360 -0.7868E-81  0.1747E-80
  -4.350 -0.7918E-81  0.1739E-80
  -4.340 -0.7968E-81  0.1731E-80
  -4.330 -0.8018E-81  0.1723E-80
  -4.320 -0.8068E-81  0.1715E-80
  -4.310 -0.8118E-81  0.1707E-80
  -4.300 -0.8168E-81  0.1699E-80
  -4.290 -0.8218E-81  0.1690E-80
  -4.280 -0.8268E-81  0.1682E-80
  -4.270 -0.8318E-81  0.1674E-80
  -4.260 -0.8369E-81  0.1666E-80
  -4.250 -0.8419E-81  0.1657E-80
  -4.240 -0.8469E-81  0.1649E-80
  -4.230 -0.8519E-81  0.1640E-80
  -4.220 -0.8569E-81  0.1632E-80
  -4.210  0.4453E-77  0.4616E-79
  -4.200  0.9609E-69  0.9609E-71
  -4.190  0.7025E-61  0.7025E-63
  -4.180  0.1740E-53  0.1740E-55
  -4.170  0.1460E-46  0.1460E-48
  -4.160  0.4147E-40  0.4147E-42
  -4.150  0.3990E-34  0.3990E-36
  -4.140  0.1300E-28  0.1300E-30
  -4.130  0.1432E-23  0.1432E-25
  -4.120  0.5341E-19  0.5341E-21
  -4.110  0.6733E-15  0.6733E-17
  -4.100  0.2868E-11  0.2868E-13
  -4.090  0.4123E-08  0.4126E-10
  -4.080  0.2000E-05  0.2004E-07
  -4.070  0.3274E-03  0.3294E-05
  -4.060  0.1812E-01  0.1845E-03
  -4.050  0.3414E+00  0.3599E-02
  -4.040  0.2241E+01  0.2600E-01
  -4.030  0.5638E+01  0.8238E-01
  -4.020  0.7809E+01  0.1605E+00
  -4.010  0.9659E+01  0.2571E+00
  -4.000  0.9569E+01  0.3528E+00
  -3.990  0.6716E+01  0.4199E+00
  -3.980  0.5183E+01  0.4717E+00
  -3.970  0.5593E+01  0.5277E+00
  -3.960  0.4095E+01  0.5686E+00
  -3.950  0.2883E+01  0.5974E+00
  -3.940  0.4589E+01  0.6433E+00
  -3.930  0.4325E+01  0.6866E+00
  -3.920  0.2817E+01  0.7147E+00
  -3.910  0.3262E+01  0.7474E+00
  -3.900  0.2515E+01  0.7725E+00
  -3.890  0.3653E+01  0.8091E+00
  -3.880  0.3541E+01  0.8445E+00
  -3.870  0.2162E+01  0.8661E+00
  -3.860  0.2414E+01  0.8902E+00
  -3.850  0.3180E+01  0.9220E+00
  -3.840  0.2892E+01  0.9509E+00
  -3.830  0.2385E+01  0.9748E+00
  -3.820  0.2252E+01  0.9973E+00
  -3.810  0.2127E+01  0.1019E+01
  -3.800  0.2622E+01  0.1045E+01
  -3.790  0.3035E+01  0.1075E+01
  -3.780  0.2786E+01  0.1103E+01
  -3.770  0.1186E+01  0.1115E+01
  -3.760  0.2106E+01  0.1136E+01
  -3.750  0.2754E+01  0.1163E+01
  -3.740  0.1783E+01  0.1181E+01
  -3.730  0.1680E+01  0.1198E+01
  -3.720  0.3458E+01  0.1233E+01
  -3.710  0.5827E+01  0.1291E+01
  -3.700  0.5973E+01  0.1351E+01
  -3.690  0.3407E+01  0.1385E+01
  -3.680  0.3141E+01  0.1416E+01
  -3.670  0.5434E+01  0.1470E+01
  -3.660  0.8848E+01  0.1559E+01
  -3.650  0.1266E+02  0.1686E+01
  -3.640  0.9856E+01  0.1784E+01
  -3.630  0.6494E+01  0.1849E+01
  -3.620  0.7843E+01  0.1927E+01
  -3.610  0.6457E+01  0.1992E+01
  -3.600  0.3855E+01  0.2031E+01
  -3.590  0.5487E+01  0.2085E+01
  -3.580  0.7867E+01  0.2164E+01
  -3.570  0.7330E+01  0.2237E+01
  -3.560  0.4502E+01  0.2282E+01
  -3.550  0.3737E+01  0.2320E+01
  -3.540  0.4028E+01  0.2360E+01
  -3.530  0.3157E+01  0.2392E+01
  -3.520  0.5011E+01  0.2442E+01
  -3.510  0.7691E+01  0.2519E+01
  -3.500  0.6963E+01  0.2588E+01
  -3.490  0.3588E+01  0.2624E+01
  -3.480  0.2100E+01  0.2645E+01
  -3.470  0.4320E+01  0.2688E+01
  -3.460  0.5732E+01  0.2746E+01
  -3.450  0.4100E+01  0.2787E+01
  -3.440  0.3436E+01  0.2821E+01
  -3.430  0.4129E+01  0.2862E+01
  -3.420  0.4566E+01  0.2908E+01
  -3.410  0.4302E+01  0.2951E+01
  -3.400  0.5814E+01  0.3009E+01
  -3.390  0.7589E+01  0.3085E+01
  -3.380  0.7772E+01  0.3163E+01
  -3.370  0.4889E+01  0.3212E+01
  -3.360  0.3581E+01  0.3248E+01
  -3.350  0.5162E+01  0.3299E+01
  -3.340  0.7713E+01  0.3376E+01
  -3.330  0.8985E+01  0.3466E+01
  -3.320  0.9902E+01  0.3565E+01
  -3.310  0.7734E+01  0.3643E+01
  -3.300  0.5078E+01  0.3693E+01
  -3.290  0.4362E+01  0.3737E+01
  -3.280  0.6672E+01  0.3804E+01
  -3.270  0.6044E+01  0.3864E+01
  -3.260  0.4620E+01  0.3910E+01
  -3.250  0.7952E+01  0.3990E+01
  -3.240  0.8607E+01  0.4076E+01
  -3.230  0.5182E+01  0.4128E+01
  -3.220  0.4026E+01  0.4168E+01
  -3.210  0.5313E+01  0.4221E+01
  -3.200  0.5648E+01  0.4278E+01
  -3.190  0.5217E+01  0.4330E+01
  -3.180  0.5308E+01  0.4383E+01
  -3.170  0.5661E+01  0.4439E+01
  -3.160  0.5173E+01  0.4491E+01
