#  E (eV)   dos(E)     Int dos(E) EFermi =    1.520 eV
  -4.940  0.3404E+01  0.1549E+01
  -4.930  0.1666E+01  0.1566E+01
  -4.920  0.1256E+01  0.1578E+01
  -4.910  0.3790E+01  0.1616E+01
  -4.900  0.4855E+01  0.1665E+01
  -4.890  0.4815E+01  0.1713E+01
  -4.880  0.4464E+01  0.1758E+01
  -4.870  0.2554E+01  0.1783E+01
  -4.860  0.3500E+01  0.1818E+01
  -4.850  0.4793E+01  0.1866E+01
  -4.840  0.3361E+01  0.1900E+01
  -4.830  0.1325E+01  0.1913E+01
  -4.820  0.1899E+01  0.1932E+01
  -4.810  0.3922E+01  0.1971E+01
  -4.800  0.3721E+01  0.2008E+01
  -4.790  0.2928E+01  0.2038E+01
  -4.780  0.4413E+01  0.2082E+01
  -4.770  0.6111E+01  0.2143E+01
  -4.760  0.5927E+01  0.2202E+01
  -4.750  0.2308E+01  0.2225E+01
  -4.740  0.4761E+00  0.2230E+01
  -4.730  0.2026E+01  0.2250E+01
  -4.720  0.3429E+01  0.2285E+01
  -4.710  0.2530E+01  0.2310E+01
  -4.700  0.3811E+01  0.2348E+01
  -4.690  0.4389E+01  0.2392E+01
  -4.680  0.3160E+01  0.2424E+01
  -4.670  0.2015E+01  0.2444E+01
  -4.660  0.8837E+00  0.2453E+01
  -4.650  0.1301E+01  0.2466E+01
  -4.640  0.2519E+01  0.2491E+01
  -4.630  0.3803E+01  0.2529E+01
  -4.620  0.2713E+01  0.2556E+01
  -4.610  0.2682E+01  0.2583E+01
  -4.600  0.3619E+01  0.2619E+01
  -4.590  0.4199E+01  0.2661E+01
  -4.580  0.4277E+01  0.2704E+01
  -4.570  0.2522E+01  0.2729E+01
  -4.560  0.1218E+01  0.2741E+01
  -4.550  0.7759E+00  0.2749E+01
  -4.540  0.8198E-01  0.2750E+01
  -4.530  0.3942E+00  0.2754E+01
  -4.520  0.1596E+01  0.2770E+01
  -4.510  0.2219E+01  0.2792E+01
  -4.500  0.1933E+01  0.2811E+01
  -4.490  0.9778E+00  0.2821E+01
  -4.480  0.1487E+01  0.2836E+01
  -4.470  0.2120E+01  0.2857E+01
  -4.460  0.1059E+01  0.2868E+01
  -4.450  0.9599E+00  0.2877E+01
  -4.440  0.4168E+00  0.2881E+01
  -4.430 -0.7185E-01  0.2881E+01
  -4.420  0.7073E+00  0.2888E+01
  -4.410  0.2684E+01  0.2914E+01
  -4.400  0.3018E+01  0.2945E+01
  -4.390  0.5872E+00  0.2951E+01
